season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,home_third_down_pct,home_third_down_stop_pct,home_sacks_per_game,home_turnover_diff,away_win_pct,away_ppg,away_opp_ppg,away_third_down_pct,away_third_down_stop_pct,away_sacks_per_game,away_turnover_diff
2020,REG,13,IND,26,HOU,20,-6,46,0,-176,157,-3.5,101,-112,50.0,-105,-106,0,0.36363636363636365,24.363636363636363,27.0,0.3808751854206399,0.5462571453002075,2.272727272727273,0.0,0.6363636363636364,27.454545454545453,23.0,0.3455777874438162,0.6360278211952853,2.090909090909091,0.45454545454545453
2020,REG,13,NO,21,ATL,16,-5,37,0,-141,127,-2.5,-113,102,46.0,-101,-110,0,0.36363636363636365,26.818181818181817,25.545454545454547,0.37199379567800617,0.6630456664547574,2.0,0.45454545454545453,0.8181818181818182,29.636363636363637,20.454545454545453,0.4384110319270747,0.6456014101137941,3.0,0.45454545454545453
2020,REG,14,DEN,32,CAR,27,-5,59,0,177,-199,4.0,-101,-109,46.0,-101,-110,0,0.3333333333333333,23.333333333333332,25.0,0.36160881602058076,0.5605005696917461,1.5,0.16666666666666666,0.3333333333333333,18.75,26.666666666666668,0.33811281991429043,0.6632152433623021,2.6666666666666665,-1.4166666666666667
2020,REG,14,HOU,7,CHI,36,29,43,0,-114,104,-1.0,-107,-103,46.0,101,-112,1,0.4166666666666667,20.5,23.666666666666668,0.28533434838581895,0.6678336240642743,1.9166666666666667,-0.3333333333333333,0.3333333333333333,24.0,26.916666666666668,0.37889749139749135,0.5632357165251902,2.3333333333333335,-0.16666666666666666
2020,REG,14,NE,3,LA,24,21,27,0,201,-228,5.0,-103,-107,43.5,-102,-110,1,0.6666666666666666,25.083333333333332,20.25,0.43679769984917044,0.6770985958485959,3.0,0.3333333333333333,0.5,22.833333333333332,21.25,0.4073560426501603,0.6098225848225849,1.5,0.08333333333333333
2020,REG,14,DAL,30,CIN,7,-23,37,0,-164,148,-3.0,-114,103,44.0,-106,-105,0,0.25,19.75,25.666666666666668,0.32122320905215646,0.6048036386271681,1.0833333333333333,-0.4166666666666667,0.25,22.333333333333332,32.75,0.37625017955900314,0.562828947368421,1.8333333333333333,-1.0833333333333333
2020,REG,14,TEN,31,JAX,10,-21,41,0,-364,307,-7.5,-106,-104,53.0,-112,101,0,0.08333333333333333,20.916666666666668,29.333333333333332,0.37696377696377686,0.6215260559300807,1.25,-0.5833333333333334,0.6666666666666666,29.916666666666668,27.166666666666668,0.3804427054427055,0.5228066080233263,1.1666666666666667,0.75
2020,REG,14,KC,33,MIA,27,-6,60,0,-330,281,-7.5,109,-121,51.5,-102,-109,0,0.6666666666666666,25.25,17.666666666666668,0.34247604247604246,0.688262309585839,2.5833333333333335,0.5833333333333334,0.9166666666666666,30.833333333333332,21.166666666666668,0.41592007529507535,0.6324355315164139,1.6666666666666667,0.9166666666666666
2020,REG,14,ARI,26,NYG,7,-19,33,0,-154,139,-3.0,-106,-104,47.0,-101,-111,0,0.4166666666666667,19.25,22.083333333333332,0.3515821392659628,0.6250863719613721,2.6666666666666665,-0.08333333333333333,0.5,27.666666666666668,24.666666666666668,0.3797338146602853,0.6295867599176423,2.4166666666666665,-0.3333333333333333
2020,REG,14,MIN,14,TB,26,12,40,0,271,-317,7.0,-106,-104,52.5,-116,104,1,0.5833333333333334,28.666666666666668,23.333333333333332,0.39053319365819356,0.6400180361577421,2.8333333333333335,0.3333333333333333,0.5,26.583333333333332,27.416666666666668,0.37492305596020764,0.6793539793539792,1.75,-0.5
2020,REG,14,IND,44,LV,27,-17,71,0,-130,118,-2.5,-104,-106,51.5,-103,-108,0,0.5833333333333334,26.916666666666668,28.916666666666668,0.4386631095512674,0.5484133853619148,1.25,-0.3333333333333333,0.6666666666666666,27.333333333333332,22.75,0.33761297182349814,0.6365969313337735,2.3333333333333335,0.5833333333333334
2020,REG,14,NYJ,3,SEA,40,37,43,0,734,-1032,16.5,-110,-100,49.5,105,-117,1,0.6666666666666666,29.416666666666668,26.75,0.3312347374847375,0.5693645406880701,2.75,0.08333333333333333,0.0,15.0,29.416666666666668,0.31025641025641026,0.6059015399088928,1.6666666666666667,-0.08333333333333333
2020,REG,14,GB,31,DET,24,-7,55,0,-345,292,-9.5,106,-117,55.5,-105,-106,0,0.4166666666666667,23.833333333333332,29.833333333333332,0.37023809523809526,0.591928496340261,1.5,-0.16666666666666666,0.75,31.583333333333332,24.916666666666668,0.43187270246093773,0.6439282939282941,2.5833333333333335,0.3333333333333333
2020,REG,14,ATL,17,LAC,20,3,37,0,107,-118,1.0,100,-110,49.0,-101,-111,1,0.25,23.083333333333332,28.75,0.405079404527934,0.6315656565656566,1.75,-0.08333333333333333,0.3333333333333333,25.916666666666668,25.166666666666668,0.3687720904826168,0.6560374749519488,2.0,0.4166666666666667
2020,REG,14,NO,21,PHI,24,3,45,0,-335,284,-7.5,-104,-106,43.0,-106,-105,1,0.25,21.083333333333332,25.583333333333332,0.3365276879982762,0.6565538395356506,3.1666666666666665,-1.0833333333333333,0.8333333333333334,28.916666666666668,20.083333333333332,0.4369644985647308,0.6473568481598668,3.0,0.4166666666666667
2020,REG,14,WAS,23,SF,15,-8,38,0,134,-149,3.0,-111,101,43.5,-104,-107,0,0.4166666666666667,23.75,24.0,0.37033834221334216,0.6712501550736844,1.75,-0.25,0.4166666666666667,22.0,21.666666666666668,0.35809945093033324,0.643647501735737,3.0,0.0
2020,REG,14,PIT,15,BUF,26,11,41,0,112,-124,2.0,-109,-102,48.5,-106,-105,1,0.75,27.75,25.5,0.40977324404181986,0.600617682970624,2.5,0.16666666666666666,0.9166666666666666,27.833333333333332,17.583333333333332,0.40309543326184194,0.6681899255428666,3.6666666666666665,1.0833333333333333
2020,REG,14,BAL,47,CLE,42,-5,89,0,-174,156,-3.0,-116,105,45.5,-100,-111,0,0.75,25.5,26.75,0.38820592784408575,0.5913059163059163,2.5,0.5833333333333334,0.5833333333333334,26.333333333333332,19.25,0.4014698837454256,0.6725678378638905,2.3333333333333335,0.08333333333333333
2020,REG,15,TB,31,ATL,27,-4,58,0,-258,225,-6.0,-104,-106,49.5,-103,-108,0,0.3076923076923077,25.23076923076923,24.76923076923077,0.39365944446916107,0.639226899955645,1.9230769230769231,0.23076923076923078,0.6153846153846154,28.46153846153846,22.615384615384617,0.3954572137264444,0.646341435085779,3.076923076923077,0.38461538461538464
2020,REG,15,JAX,14,BAL,40,26,54,0,564,-746,13.0,-118,107,49.5,-110,-101,1,0.6153846153846154,27.923076923076923,21.0,0.4090491234573159,0.6681691284424077,2.1538461538461537,0.15384615384615385,0.07692307692307693,20.076923076923077,29.46153846153846,0.37360758899220425,0.6249984106021258,1.2307692307692308,-0.5384615384615384
2020,REG,15,SF,33,DAL,41,8,74,0,-202,180,-4.0,-106,-104,46.0,-106,-105,1,0.3076923076923077,22.923076923076923,30.76923076923077,0.3768936568710325,0.5557335079780901,1.8461538461538463,-0.7692307692307693,0.38461538461538464,23.076923076923077,23.923076923076923,0.3599503249390127,0.6829639440499169,1.7692307692307692,-0.38461538461538464
2020,REG,15,HOU,20,IND,27,7,47,0,311,-370,7.5,-108,-102,52.5,-106,-105,1,0.6923076923076923,28.615384615384617,23.076923076923077,0.35010428168322905,0.6132689622568165,2.1538461538461537,0.7692307692307693,0.3076923076923077,22.692307692307693,27.615384615384617,0.3856489664181971,0.5737560460232525,2.3846153846153846,-0.15384615384615385
2020,REG,15,NE,12,MIA,22,10,34,0,-120,109,-1.5,-106,-104,40.0,100,-112,1,0.6153846153846154,25.384615384615383,18.846153846153847,0.349785577670193,0.6801908498741078,2.6153846153846154,0.7692307692307693,0.46153846153846156,21.307692307692307,21.46153846153846,0.39250447892981827,0.6233527156604081,1.4615384615384615,0.07692307692307693
2020,REG,15,CHI,33,MIN,27,-6,60,0,137,-152,2.5,111,-123,47.5,-111,-101,0,0.46153846153846156,25.615384615384617,27.307692307692307,0.36745034225386686,0.6690540229001767,1.6153846153846154,-0.5384615384615384,0.46153846153846156,21.692307692307693,22.384615384615383,0.28646247543306363,0.6574874478542019,2.3076923076923075,-0.3076923076923077
2020,REG,15,DET,25,TEN,46,21,71,0,325,-389,9.5,-113,102,54.5,-109,-103,1,0.6923076923076923,30.0,25.846153846153847,0.37681890758813835,0.5338727663805064,1.0769230769230769,0.6923076923076923,0.38461538461538464,23.846153846153847,29.923076923076923,0.37134404057480985,0.5759813338998859,1.3846153846153846,-0.15384615384615385
2020,REG,15,SEA,20,WAS,15,-5,35,0,-251,219,-6.0,-103,-107,44.5,-103,-108,0,0.46153846153846156,22.076923076923077,21.153846153846153,0.3441279999537918,0.6529596848601374,3.076923076923077,0.15384615384615385,0.6923076923076923,30.23076923076923,24.923076923076923,0.34125810087348546,0.5788217061972718,2.769230769230769,0.07692307692307693
2020,REG,15,PHI,26,ARI,33,7,59,0,226,-259,6.5,-114,103,49.5,-103,-108,1,0.5384615384615384,27.53846153846154,23.307692307692307,0.3788636021965386,0.640328606787883,2.8461538461538463,-0.07692307692307693,0.3076923076923077,21.307692307692307,25.23076923076923,0.3298717119984088,0.6533869761394171,3.3076923076923075,-0.9230769230769231
2020,REG,15,NYJ,23,LA,20,-3,43,0,957,-1601,17.5,-115,104,44.5,-102,-110,0,0.6923076923076923,25.0,18.923076923076923,0.4196813932673661,0.6854536489151875,3.230769230769231,0.3076923076923077,0.0,14.076923076923077,30.23076923076923,0.31005917159763313,0.6007138474898656,1.6153846153846154,-0.07692307692307693
2020,REG,15,KC,32,NO,29,-3,61,0,-137,124,-2.5,-113,102,53.5,101,-112,0,0.7692307692307693,28.307692307692307,20.384615384615383,0.4329376436455504,0.6552524752244924,2.769230769230769,0.3076923076923077,0.9230769230769231,31.0,21.615384615384617,0.4159775054005824,0.6270558752459204,1.8461538461538463,0.6153846153846154
2020,REG,15,CLE,20,NYG,6,-14,26,0,-271,235,-6.0,-108,-102,44.5,-100,-111,0,0.38461538461538464,18.307692307692307,22.384615384615383,0.34228883861236803,0.6255858008388373,2.5384615384615383,-0.3076923076923077,0.6923076923076923,26.76923076923077,28.307692307692307,0.38792973221110877,0.5842823842823843,2.6153846153846154,0.46153846153846156
2020,REG,15,PIT,17,CIN,27,10,44,0,-942,682,-14.5,-101,-109,40.5,-107,-104,1,0.23076923076923078,18.76923076923077,26.0,0.3372377133332123,0.6056175599162026,1.1538461538461537,-0.6153846153846154,0.8461538461538461,26.846153846153847,18.23076923076923,0.3797803999340079,0.6620395692793881,3.4615384615384617,1.0
2020,REG,15,LAC,30,LV,27,-3,57,1,156,-174,3.5,-123,111,52.0,-101,-110,0,0.5384615384615384,26.923076923076923,30.076923076923077,0.45620184471399045,0.5446892787956137,1.1538461538461537,-0.5384615384615384,0.3076923076923077,22.846153846153847,27.846153846153847,0.4171886811027083,0.6066523220369374,1.7692307692307692,0.07692307692307693
2020,REG,15,BUF,48,DEN,19,-29,67,0,-242,212,-5.5,-105,-105,49.0,-103,-108,0,0.38461538461538464,19.76923076923077,26.692307692307693,0.33518106453626806,0.6583525323344327,2.769230769230769,-1.3846153846153846,0.7692307692307693,27.615384615384617,24.692307692307693,0.4099264334141686,0.6236470919728837,2.3846153846153846,0.15384615384615385
2020,REG,15,CAR,16,GB,24,8,40,0,346,-419,9.5,-103,-107,53.0,-104,-107,1,0.7692307692307693,31.53846153846154,24.846153846153847,0.4459890034550668,0.6417326263480111,2.6923076923076925,0.3076923076923077,0.3076923076923077,23.615384615384617,25.53846153846154,0.36456198401899764,0.5712312951000734,1.4615384615384615,0.23076923076923078
2020,REG,16,DEN,16,LAC,19,3,35,0,113,-125,2.5,-111,100,47.5,-104,-108,1,0.35714285714285715,23.357142857142858,27.785714285714285,0.42585102805691044,0.6072760572760573,1.7142857142857142,0.14285714285714285,0.35714285714285715,19.714285714285715,28.214285714285715,0.34185180482449384,0.6368375555350345,2.642857142857143,-1.4285714285714286
2020,REG,16,SF,20,ARI,12,-8,32,0,242,-280,6.0,-108,-102,49.0,-104,-107,0,0.5714285714285714,27.928571428571427,23.5,0.3660876306110716,0.6422098967792246,3.0714285714285716,-0.2857142857142857,0.35714285714285715,23.785714285714285,25.142857142857142,0.3594496714769823,0.6770379480463513,1.7857142857142858,-0.5
2020,REG,16,MIN,33,NO,52,19,85,0,260,-302,6.5,-109,-102,49.0,-109,-102,1,0.7142857142857143,28.357142857142858,21.214285714285715,0.40850703273580324,0.6441630127084572,2.857142857142857,0.2857142857142857,0.42857142857142855,25.714285714285715,27.714285714285715,0.3650134130452573,0.6597259882974168,1.5714285714285714,-0.5
2020,REG,16,TB,47,DET,7,-40,54,0,-591,455,-12.0,101,-111,55.0,-107,-104,0,0.35714285714285715,23.928571428571427,31.071428571428573,0.3805337519623234,0.547826823036907,1.3571428571428572,-0.35714285714285715,0.6428571428571429,28.642857142857142,22.928571428571427,0.39578169846026984,0.6430313325796518,3.0714285714285716,0.35714285714285715
2020,REG,16,BUF,38,NE,9,-29,47,0,-313,268,-7.0,-102,-108,47.0,100,-112,0,0.42857142857142855,20.642857142857142,21.5,0.38034146059356144,0.6085894264465693,1.5,0.07142857142857142,0.7857142857142857,29.071428571428573,24.285714285714285,0.4265643412315239,0.6199171976482899,2.4285714285714284,0.2857142857142857
2020,REG,16,MIA,26,LV,25,-1,51,0,-125,113,-2.0,-104,-106,50.0,101,-112,0,0.5,26.928571428571427,30.071428571428573,0.45108852613551864,0.5387499347058171,1.1428571428571428,-0.5714285714285714,0.6428571428571429,25.142857142857142,18.357142857142858,0.36646756021756016,0.68716134472437,2.642857142857143,0.7142857142857143
2020,REG,16,NYG,13,BAL,27,14,40,0,348,-420,10.0,-116,105,43.5,-110,-101,1,0.6428571428571429,28.785714285714285,20.5,0.4206476554552627,0.6663611294720316,2.357142857142857,0.14285714285714285,0.35714285714285715,17.428571428571427,22.214285714285715,0.3503071683218742,0.6028791227569423,2.4285714285714284,-0.2857142857142857
2020,REG,16,CIN,37,HOU,31,-6,68,0,276,-324,7.5,-113,102,46.0,-105,-106,0,0.2857142857142857,22.5,27.571428571428573,0.3917160570521915,0.5652410037748384,2.2857142857142856,-0.2857142857142857,0.2857142857142857,19.357142857142858,25.357142857142858,0.33355746850328893,0.6169810115188267,1.1428571428571428,-0.35714285714285715
2020,REG,16,CHI,41,JAX,17,-24,58,0,-452,370,-9.5,-108,-103,47.0,-105,-106,0,0.07142857142857142,19.642857142857142,30.214285714285715,0.3724315367172509,0.6109679118856475,1.2142857142857142,-0.5,0.5,22.5,22.714285714285715,0.2989679030120206,0.6581431063408064,2.357142857142857,-0.2857142857142857
2020,REG,16,ATL,14,KC,17,3,31,0,409,-508,11.0,-110,-100,54.0,-106,-105,1,0.9285714285714286,31.071428571428573,22.142857142857142,0.42197911215768363,0.6472012348062767,1.7857142857142858,0.5714285714285714,0.2857142857142857,25.357142857142858,25.214285714285715,0.39411234129279243,0.6364249785302417,2.0,0.21428571428571427
2020,REG,16,CLE,16,NYJ,23,7,39,0,-303,260,-6.5,-114,103,45.0,-105,-106,1,0.07142857142857142,14.714285714285714,29.5,0.3173238526179703,0.6173295250501133,1.7142857142857142,0.0,0.7142857142857143,26.285714285714285,26.714285714285715,0.40967101507515047,0.581508967223253,2.5,0.42857142857142855
2020,REG,16,IND,24,PIT,28,4,52,0,-106,-104,-1.0,100,-111,43.0,-105,-106,1,0.7857142857142857,26.142857142857142,18.857142857142858,0.36945995119922587,0.66577143677984,3.357142857142857,0.7142857142857143,0.7142857142857143,28.5,22.857142857142858,0.36405787195260875,0.6072791624317498,2.357142857142857,0.8571428571428571
2020,REG,16,CAR,20,WAS,13,-7,33,0,-112,102,-1.0,-105,-105,41.0,102,-114,0,0.42857142857142855,21.571428571428573,21.071428571428573,0.36156423525121,0.6539387549891752,2.857142857142857,0.07142857142857142,0.2857142857142857,23.071428571428573,25.428571428571427,0.35893000556866106,0.5743851036918264,1.7142857142857142,0.14285714285714285
2020,REG,16,PHI,17,DAL,37,20,54,0,-166,149,-3.0,-115,104,50.0,-103,-108,1,0.35714285714285715,24.214285714285715,30.928571428571427,0.37854410995167304,0.5622567448031844,1.8571428571428572,-0.5714285714285714,0.2857142857142857,21.642857142857142,25.785714285714285,0.33011897066518914,0.6638593349866017,3.142857142857143,-0.6428571428571429
2020,REG,16,LA,9,SEA,20,11,29,0,115,-127,1.5,103,-114,48.0,-111,100,1,0.7142857142857143,29.5,24.214285714285715,0.34069204604918885,0.5668890633176348,2.857142857142857,0.14285714285714285,0.6428571428571429,24.642857142857142,19.214285714285715,0.4016089127958876,0.6785094807153632,3.142857142857143,0.21428571428571427
2020,REG,16,TEN,14,GB,40,26,54,0,159,-177,3.0,107,-118,52.5,-104,-107,1,0.7857142857142857,31.0,24.214285714285715,0.4416051735379467,0.6469149897721327,2.7142857142857144,0.35714285714285715,0.7142857142857143,31.142857142857142,25.785714285714285,0.4083448297734012,0.5314532830676131,1.0,0.8571428571428571
2020,REG,17,MIA,26,BUF,56,30,82,0,-153,138,-3.5,113,-125,42.5,102,-114,1,0.8,29.666666666666668,23.266666666666666,0.42590449626053345,0.6247432306255833,2.466666666666667,0.26666666666666666,0.6666666666666666,25.2,18.8,0.3642586117586117,0.7080172550760787,2.6666666666666665,0.7333333333333333
2020,REG,17,BAL,38,CIN,3,-35,41,0,-799,597,-13.5,106,-117,46.0,-109,-102,0,0.3333333333333333,20.533333333333335,25.733333333333334,0.3379869706030697,0.6128859811212752,1.1333333333333333,-0.26666666666666666,0.6666666666666666,28.666666666666668,20.0,0.4370489228693563,0.6834755157123578,2.6,0.06666666666666667
2020,REG,17,PIT,22,CLE,24,2,46,0,376,-460,10.5,-111,100,45.0,-112,101,1,0.6666666666666666,25.6,26.466666666666665,0.40458183629236266,0.5834824434824435,2.466666666666667,0.26666666666666666,0.8,26.266666666666666,19.2,0.3670515100081663,0.6624123153534917,3.466666666666667,0.8
2020,REG,17,MIN,37,DET,35,-2,72,0,-161,145,-3.0,-110,-100,54.0,-112,101,0,0.3333333333333333,22.8,32.13333333333333,0.36122544122544126,0.5574588809882927,1.4,-0.4666666666666667,0.4,26.2,29.333333333333332,0.3606791855089068,0.6453738853738853,1.4666666666666666,-0.3333333333333333
2020,REG,17,NYJ,14,NE,28,14,42,0,145,-161,3.0,-101,-110,41.0,-102,-109,1,0.4,19.866666666666667,22.6,0.3754981837334778,0.606905686905687,1.4,0.06666666666666667,0.13333333333333333,15.266666666666667,28.6,0.3220948550360315,0.6206186678245501,1.8666666666666667,0.13333333333333333
2020,REG,17,DAL,19,NYG,23,4,42,0,-121,109,-1.5,-106,-104,44.5,-109,-103,1,0.3333333333333333,17.133333333333333,22.533333333333335,0.332081562228621,0.5849094034620351,2.2666666666666666,-0.2,0.4,25.066666666666666,30.0,0.37997450262156157,0.5668782249742003,1.9333333333333333,-0.4
2020,REG,17,ATL,27,TB,44,17,71,0,276,-323,7.5,-123,111,51.0,-100,-111,1,0.6666666666666666,29.866666666666667,21.866666666666667,0.3899090724090723,0.6607686376804023,3.1333333333333333,0.4666666666666667,0.26666666666666666,24.6,24.666666666666668,0.39640961377803485,0.6368537894853684,1.8666666666666667,0.26666666666666666
2020,REG,17,NO,33,CAR,7,-26,40,0,-250,219,-6.0,100,-110,47.0,-108,-104,0,0.3333333333333333,22.866666666666667,24.6,0.36000133853075034,0.5735927634457046,1.8,0.13333333333333333,0.7333333333333333,29.933333333333334,22.0,0.4183102675904534,0.6478854785278934,2.8,0.13333333333333333
2020,REG,17,GB,35,CHI,16,-19,51,0,-207,184,-4.5,-103,-107,48.5,-112,100,0,0.5333333333333333,23.733333333333334,22.333333333333332,0.3123700428112192,0.6531557881403083,2.2666666666666666,-0.2,0.8,31.6,23.533333333333335,0.44179445826504654,0.6401509601509602,2.6666666666666665,0.4
2020,REG,17,LV,32,DEN,31,-1,63,0,-144,130,-2.5,-115,104,50.5,-103,-108,0,0.3333333333333333,19.466666666666665,27.6,0.3465126648950178,0.6467626708803179,2.6,-1.4666666666666666,0.4666666666666667,26.8,29.8,0.4210159577264841,0.5472777168365404,1.2666666666666666,-0.6
2020,REG,17,TEN,41,HOU,38,-3,79,0,-301,259,-7.0,101,-111,55.5,-113,101,0,0.26666666666666666,23.066666666666666,28.2,0.3952312828783417,0.5675582701898492,2.1333333333333333,-0.3333333333333333,0.6666666666666666,30.0,26.733333333333334,0.4114248714248714,0.5330601012334759,1.0,0.7333333333333333
2020,REG,17,JAX,14,IND,28,14,42,0,906,-1350,15.5,104,-115,48.0,-112,100,1,0.6666666666666666,28.2,23.2,0.36542837279679385,0.6112383293807443,2.2666666666666666,0.6666666666666666,0.06666666666666667,19.466666666666665,30.933333333333334,0.37538054538054527,0.603570051093271,1.2,-0.5333333333333333
2020,REG,17,LAC,38,KC,21,-17,59,0,-282,244,-7.0,106,-117,43.0,-103,-108,0,0.9333333333333333,30.133333333333333,21.6,0.4176566951566952,0.6421497239144297,1.9333333333333333,0.4666666666666667,0.4,23.066666666666666,27.0,0.4117466738054974,0.6060066730654966,1.7333333333333334,0.26666666666666666
2020,REG,17,ARI,7,LA,18,11,25,0,113,-125,1.0,105,-116,42.0,-107,-104,1,0.6,23.6,19.266666666666666,0.4048349852761618,0.670312552371376,3.2666666666666666,0.13333333333333333,0.5333333333333333,26.866666666666667,23.266666666666666,0.3557168762896317,0.6512477555124615,3.066666666666667,-0.3333333333333333
2020,REG,17,SEA,26,SF,23,-3,49,0,-310,266,-7.0,101,-112,45.0,-113,102,0,0.4,23.533333333333335,24.266666666666666,0.35030117485999834,0.6845336637906296,1.8666666666666667,-0.4,0.7333333333333333,28.866666666666667,23.2,0.3476088726088726,0.5657631257631258,2.8666666666666667,0.2
2020,REG,17,WAS,20,PHI,14,-6,34,0,-283,245,-6.5,-109,-101,43.5,101,-112,0,0.26666666666666666,21.333333333333332,26.533333333333335,0.3326724427962818,0.6596020459874948,3.066666666666667,-0.7333333333333333,0.4,21.0,21.0,0.366626619567796,0.6520095046565635,2.933333333333333,0.06666666666666667
2021,REG,1,CHI,14,LA,34,20,48,0,324,-387,9.5,-108,-102,46.0,-107,-104,1,,,,,,,,,,,,,,
2021,REG,1,PIT,23,BUF,16,-7,39,0,232,-267,6.5,-110,-100,48.0,-114,103,0,,,,,,,,,,,,,,
2021,REG,1,PHI,32,ATL,6,-26,38,0,161,-180,3.5,-109,-101,49.0,-108,-103,0,,,,,,,,,,,,,,
2021,REG,1,DAL,29,TB,31,2,60,0,351,-425,10.0,-121,110,52.5,-108,-103,1,,,,,,,,,,,,,,
2021,REG,1,SEA,28,IND,16,-12,44,0,-146,132,-3.0,106,-117,49.0,-105,-106,0,,,,,,,,,,,,,,
2021,REG,1,BAL,27,LV,33,6,60,1,-167,149,-3.0,-116,105,50.5,-111,-100,1,,,,,,,,,,,,,,
2021,REG,1,NYJ,14,CAR,19,5,33,0,164,-184,3.5,-108,-102,44.5,-107,-104,1,,,,,,,,,,,,,,
2021,REG,1,DEN,27,NYG,13,-14,40,0,-139,125,-3.0,109,-120,41.5,-105,-106,0,,,,,,,,,,,,,,
2021,REG,1,GB,3,NO,38,35,41,0,-181,162,-4.0,103,-114,49.0,-110,-102,1,,,,,,,,,,,,,,
2021,REG,1,MIA,17,NE,16,-1,33,0,155,-173,3.5,-113,102,43.5,-114,103,0,,,,,,,,,,,,,,
2021,REG,1,CLE,29,KC,33,4,62,0,211,-241,5.5,-101,-110,54.5,-107,-105,1,,,,,,,,,,,,,,
2021,REG,1,LAC,20,WAS,16,-4,36,0,117,-129,2.5,-109,-101,45.5,-115,103,0,,,,,,,,,,,,,,
2021,REG,1,ARI,38,TEN,13,-25,51,0,131,-146,2.5,105,-116,54.0,-103,-108,0,,,,,,,,,,,,,,
2021,REG,1,MIN,24,CIN,27,3,51,1,-135,122,-3.0,109,-120,47.0,102,-114,1,,,,,,,,,,,,,,
2021,REG,1,SF,41,DET,33,-8,74,0,-415,344,-9.5,-105,-105,46.0,-103,-108,0,,,,,,,,,,,,,,
2021,REG,1,JAX,21,HOU,37,16,58,0,-172,154,-3.5,103,-113,45.5,-107,-104,1,,,,,,,,,,,,,,
2021,REG,2,NYG,29,WAS,30,1,59,0,176,-198,4.0,-103,-107,42.0,-112,100,1,0.0,16.0,20.0,0.25,0.33333333333333337,2.0,1.0,0.0,13.0,27.0,0.42857142857142855,0.5333333333333333,2.0,0.0
2021,REG,2,NO,7,CAR,26,19,33,0,-145,131,-3.0,102,-113,45.0,-106,-105,1,1.0,19.0,14.0,0.2857142857142857,0.7142857142857143,6.0,0.0,1.0,38.0,3.0,0.4166666666666667,0.9166666666666666,2.0,3.0
2021,REG,2,CIN,17,CHI,20,3,37,0,114,-126,2.0,-105,-105,44.5,-107,-104,1,0.0,14.0,34.0,0.4166666666666667,0.5384615384615384,1.0,-2.0,1.0,27.0,24.0,0.2,0.6470588235294117,3.0,1.0
2021,REG,2,HOU,21,CLE,31,10,52,0,521,-675,13.5,-103,-107,48.5,103,-115,1,0.0,29.0,33.0,0.25,0.4375,2.0,-2.0,1.0,37.0,21.0,0.5714285714285714,0.7692307692307692,1.0,3.0
2021,REG,2,LA,27,IND,24,-3,51,0,-205,182,-4.0,-110,-100,48.0,-115,103,0,0.0,16.0,28.0,0.3125,0.6,3.0,0.0,1.0,34.0,14.0,0.46153846153846156,0.5833333333333333,3.0,2.0
2021,REG,2,DEN,23,JAX,13,-10,36,0,-241,211,-6.0,104,-115,45.0,-107,-104,0,0.0,21.0,37.0,0.23076923076923078,0.4285714285714286,1.0,-3.0,1.0,27.0,13.0,0.4666666666666667,0.5714285714285714,2.0,0.0
2021,REG,2,BUF,35,MIA,0,-35,35,0,-179,160,-3.5,103,-113,48.0,-103,-109,0,1.0,17.0,16.0,0.3333333333333333,0.3529411764705882,1.0,1.0,0.0,16.0,23.0,0.4444444444444444,0.7142857142857143,2.0,-1.0
2021,REG,2,NE,25,NYJ,6,-19,31,0,-235,207,-5.5,-105,-105,43.0,102,-113,0,0.0,14.0,19.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,16.0,17.0,0.6470588235294118,0.6666666666666667,2.0,-1.0
2021,REG,2,SF,17,PHI,11,-6,28,0,-144,130,-3.0,104,-115,49.0,-109,-102,0,1.0,32.0,6.0,0.46153846153846156,0.8125,3.0,0.0,1.0,41.0,33.0,0.3333333333333333,0.75,3.0,-1.0
2021,REG,2,LV,26,PIT,17,-9,43,0,201,-228,5.5,-109,-102,46.5,104,-116,0,1.0,23.0,16.0,0.2857142857142857,0.5555555555555556,3.0,1.0,1.0,33.0,27.0,0.3333333333333333,0.75,3.0,1.0
2021,REG,2,MIN,33,ARI,34,1,67,0,170,-191,4.0,-111,101,51.0,-111,-101,1,1.0,38.0,13.0,0.5,0.6428571428571428,6.0,2.0,0.0,24.0,27.0,0.35294117647058826,0.8,5.0,-1.0
2021,REG,2,ATL,25,TB,48,23,73,0,582,-772,13.5,-108,-102,52.0,-103,-108,1,1.0,31.0,29.0,0.45454545454545453,0.5714285714285714,1.0,-3.0,0.0,6.0,32.0,0.1875,0.5384615384615384,1.0,0.0
2021,REG,2,DAL,20,LAC,17,-3,37,0,135,-150,3.0,-109,-101,55.0,-101,-110,0,1.0,20.0,16.0,0.6666666666666666,0.75,1.0,-1.0,0.0,29.0,31.0,0.42857142857142855,0.5454545454545454,0.0,3.0
2021,REG,2,TEN,33,SEA,30,-3,63,1,247,-286,6.5,-100,-110,53.5,-102,-109,0,1.0,28.0,16.0,0.4,0.6875,3.0,0.0,0.0,13.0,38.0,0.35714285714285715,0.5,2.0,-2.0
